Time(10ms),Amplitude(mV)
48151,-0.003967285
48152,-0.001678467
48153,0.000915527
48154,-0.001373291
48155,0.000457764
48156,0.000915527
48157,0.005950928
48158,0.005950928
48159,0.00579834
48160,0.011901855
48161,0.01083374
48162,0.006866455
48163,0.010528564
48164,0.013275146
48165,0.009765625
48166,0.008239746
48167,0.010528564
48168,0.01083374
48169,0.010986328
48170,0.015563965
48171,0.015716553
48172,0.013275146
48173,0.021362305
48174,0.040740967
48175,0.059204102
48176,0.04699707
48177,0.071258545
48178,0.045013428
48179,0.004882813
48180,-0.012512207
48181,-0.001373291
48182,-0.003814697
48183,-0.016326904
48184,-0.018768311
48185,-0.016174316
48186,-0.011291504
48187,-0.006408691
48188,-0.006256104
48189,-0.004272461
48190,-0.010070801
48191,-0.073852539
48192,-0.044250488
48193,0.157012939
48194,0.921020508
48195,0.858306885
48196,0.285491943
48197,-0.24307251
48198,-0.448760986
48199,-0.365753174
48200,-0.205688477
48201,-0.118103027
48202,-0.082855225
48203,-0.061645508
48204,-0.045471191
48205,-0.030975342
48206,-0.021514893
48207,-0.015411377
48208,-0.00793457
48209,-0.000457764
48210,0.008239746
48211,0.012969971
48212,0.023040771
48213,0.032653809
48214,0.037689209
48215,0.050811768
48216,0.063934326
48217,0.085906982
48218,0.108032227
48219,0.123901367
48220,0.141906738
48221,0.149688721
48222,0.149688721
48223,0.137634277
48224,0.109863281
48225,0.04486084
48226,-0.028076172
48227,-0.097503662
48228,-0.149078369
48229,-0.178833008
48230,-0.189819336
48231,-0.18737793
48232,-0.182342529
48233,-0.162811279
48234,-0.144805908
48235,-0.126495361
48236,-0.108032227
48237,-0.097198486
48238,-0.085906982
48239,-0.072479248
48240,-0.065307617
48241,-0.054321289
48242,-0.048217773
48243,-0.045623779
48244,-0.043487549
48245,-0.038146973
48246,-0.03616333
48247,-0.035705566
48248,-0.033569336
48249,-0.030975342
48250,-0.028533936
48251,-0.023498535
48252,-0.022583008
48253,-0.018463135
48254,-0.018615723
48255,-0.018768311
48256,-0.014190674
48257,-0.01159668
48258,-0.006256104
48259,-0.006866455
48260,-0.001678467
48261,0.000762939
48262,-0.000152588
48263,0.003051758
48264,0.003356934
48265,0.00579834
48266,0.00579834
48267,0.00579834
48268,0.008087158
48269,0.005645752
48270,0.008239746
48271,0.010681152
48272,0.010986328
48273,0.018310547
48274,0.018005371
48275,0.013122559
48276,0.017852783
48277,0.023040771
48278,0.020599365
48279,-0.00289917
48280,0.01953125
48281,0.003051758
48282,0.015563965
48283,0.009460449
48284,-0.001678467
48285,0.00289917
48286,0.039672852
48287,0.051574707
48288,0.052185059
48289,0.045471191
48290,0.057067871
48291,0.010070801
48292,-0.020141602
48293,-0.023651123
48294,-0.011291504
48295,-0.018310547
48296,-0.028533936
48297,-0.028533936
48298,-0.024108887
48299,-0.018615723
48300,-0.009002686
48301,-0.014953613
48302,-0.006103516
48303,-0.021820068
48304,-0.084838867
48305,-0.038146973
48306,0.247802734
48307,0.948486328
48308,0.911712646
48309,0.132293701
48310,-0.383300781
48311,-0.454711914
48312,-0.306243896
48313,-0.163726807
48314,-0.10559082
48315,-0.079040527
48316,-0.059356689
48317,-0.045471191
48318,-0.033569336
48319,-0.026245117
48320,-0.016326904
48321,-0.002746582
48322,0.006866455
48323,0.015869141
48324,0.017547607
48325,0.021362305
48326,0.029907227
48327,0.044555664
48328,0.058898926
48329,0.078430176
48330,0.100708008
48331,0.119171143
48332,0.145874023
48333,0.159759521
48334,0.166625977
48335,0.166931152
48336,0.15625
48337,0.111999512
48338,0.042724609
48339,-0.041351318
48340,-0.116882324
48341,-0.168609619
48342,-0.196990967
48343,-0.210418701
48344,-0.204925537
48345,-0.195007324
48346,-0.17791748
48347,-0.167999268
48348,-0.148468018
48349,-0.129089355
48350,-0.110473633
48351,-0.093383789
48352,-0.078887939
48353,-0.070343018
48354,-0.07019043
48355,-0.060424805
48356,-0.053100586
48357,-0.043029785
48358,-0.042877197
48359,-0.040740967
48360,-0.033569336
48361,-0.033416748
48362,-0.030975342
48363,-0.03112793
48364,-0.035705566
48365,-0.030975342
48366,-0.025939941
48367,-0.025939941
48368,-0.023651123
48369,-0.011291504
48370,-0.018920898
48371,-0.021057129
48372,-0.016174316
48373,-0.013580322
48374,-0.011444092
48375,-0.009002686
48376,-0.003814697
48377,-0.001525879
48378,0.003204346
48379,0.00289917
48380,0.00793457
48381,0.00579834
48382,0.00579834
48383,0.003204346
48384,0.00579834
48385,0.00579834
48386,0.008087158
48387,0.00579834
48388,0.012969971
48389,0.012969971
48390,0.010528564
48391,0.015563965
48392,0.012969971
48393,0.012969971
48394,0.015411377
48395,0.012969971
48396,0.01083374
48397,0.010528564
48398,0.012817383
48399,0.012969971
48400,0.017547607
48401,0.015563965
48402,0.01739502
48403,0.030059814
48404,0.05645752
48405,0.053253174
48406,0.048370361
48407,0.049743652
48408,0.009918213
48409,-0.012664795
48410,-0.016479492
48411,-0.006256104
48412,-0.016174316
48413,-0.028381348
48414,-0.030975342
48415,-0.023803711
48416,-0.016479492
48417,-0.018615723
48418,-0.013885498
48419,-0.006713867
48420,-0.024414063
48421,-0.084686279
48422,-0.043182373
48423,0.245056152
48424,0.970153809
48425,0.916900635
48426,0.110626221
48427,-0.396881104
48428,-0.449676514
48429,-0.298919678
48430,-0.161132813
48431,-0.114135742
48432,-0.08605957
48433,-0.06439209
48434,-0.049591064
48435,-0.038146973
48436,-0.028533936
48437,-0.015106201
48438,-0.006561279
48439,0.006866455
48440,0.012664795
48441,0.018157959
48442,0.02746582
48443,0.037231445
48444,0.046691895
48445,0.056610107
48446,0.074920654
48447,0.095977783
48448,0.111846924
48449,0.136108398
48450,0.153198242
48451,0.161895752
48452,0.169219971
48453,0.154571533
48454,0.120849609
48455,0.053710938
48456,-0.024261475
48457,-0.100097656
48458,-0.156707764
48459,-0.177612305
48460,-0.198669434
48461,-0.198669434
48462,-0.187530518
48463,-0.176544189
48464,-0.160369873
48465,-0.140991211
48466,-0.126953125
48467,-0.106811523
48468,-0.09262085
48469,-0.08102417
48470,-0.070343018
48471,-0.065002441
48472,-0.057983398
48473,-0.050811768
48474,-0.045471191
48475,-0.040740967
48476,-0.035552979
48477,-0.028686523
48478,-0.025939941
48479,-0.028533936
48480,-0.026397705
48481,-0.023651123
48482,-0.026092529
48483,-0.023651123
48484,-0.018615723
48485,-0.020751953
48486,-0.016479492
48487,-0.011749268
48488,-0.009002686
48489,-0.007476807
48490,-0.006713867
48491,-0.003662109
48492,-0.004119873
48493,-0.001678467
48494,0.003356934
48495,0.000762939
48496,0.00579834
48497,0.005645752
48498,0.005645752
48499,0.004882813
48500,0.00579834
48501,0.010986328
48502,0.015563965
48503,0.010528564
48504,0.008392334
48505,0.007781982
48506,0.010681152
48507,0.012969971
48508,0.013275146
48509,0.018310547
48510,0.008087158
48511,0.010681152
48512,0.018005371
48513,0.012969971
48514,0.010528564
48515,0.00793457
48516,0.010986328
48517,0.012664795
48518,0.00793457
48519,0.018005371
48520,0.022735596
48521,0.044250488
48522,0.035400391
48523,0.043487549
48524,0.023956299
48525,-0.010223389
48526,-0.022277832
48527,-0.008850098
48528,-0.006561279
48529,-0.016326904
48530,-0.020751953
48531,-0.01373291
48532,-0.01373291
48533,-0.006866455
48534,-0.001678467
48535,-0.001373291
48536,-0.00793457
48537,-0.050354004
48538,-0.080108643
48539,0.002746582
48540,0.385742188
48541,1.03012085
48542,0.635986328
48543,0.035705566
48544,-0.371398926
48545,-0.432128906
48546,-0.294342041
48547,-0.160675049
48548,-0.105743408
48549,-0.076141357
48550,-0.060272217
48551,-0.048370361
48552,-0.032043457
48553,-0.028686523
48554,-0.023651123
48555,-0.008850098
48556,-0.003967285
48557,0.003051758
48558,0.00579834
48559,0.01083374
48560,0.02166748
48561,0.030212402
48562,0.0440979
48563,0.056762695
48564,0.072937012
48565,0.092315674
48566,0.111999512
48567,0.127563477
48568,0.118103027
48569,0.122833252
48570,0.111694336
48571,0.08026123
48572,0.02166748
48573,-0.038604736
48574,-0.093231201
48575,-0.133361816
48576,-0.150604248
48577,-0.155334473
48578,-0.153503418
48579,-0.140686035
48580,-0.131225586
48581,-0.116882324
48582,-0.104217529
48583,-0.090789795
48584,-0.082550049
48585,-0.072784424
48586,-0.068664551
48587,-0.062713623
48588,-0.057983398
48589,-0.045776367
48590,-0.038604736
48591,-0.036010742
48592,-0.036010742
48593,-0.02822876
48594,-0.027160645
48595,-0.026245117
48596,-0.028533936
48597,-0.025939941
48598,-0.023803711
48599,-0.018615723
48600,-0.021209717
48601,-0.018615723
48602,-0.013885498
48603,-0.009155273
48604,-0.009002686
48605,-0.004119873
48606,-0.001831055
48607,0.003509521
48608,0.008239746
48609,0.003051758
48610,0.003356934
48611,0.003204346
48612,0.003356934
48613,0.003356934
48614,0.003204346
48615,0.00579834
48616,0.008087158
48617,0.008392334
48618,0.010528564
48619,0.012969971
48620,0.013122559
48621,0.003204346
48622,0.005493164
48623,0.010681152
48624,0.018005371
48625,0.032501221
48626,0.051727295
48627,0.049438477
48628,0.053405762
48629,0.045623779
48630,0.003204346
48631,-0.016326904
48632,-0.003814697
48633,-0.00289917
48634,-0.011291504
48635,-0.021209717
48636,-0.021514893
48637,-0.013427734
48638,-0.013885498
48639,-0.006408691
48640,-0.003814697
48641,-0.001678467
48642,-0.029602051
48643,-0.065612793
48644,0.009460449
48645,0.340118408
48646,1.03729248
48647,0.723876953
48648,0.053405762
48649,-0.370178223
48650,-0.435638428
48651,-0.292510986
48652,-0.15045166
48653,-0.093078613
48654,-0.070037842
48655,-0.053100586
48656,-0.035858154
48657,-0.026245117
48658,-0.017547607
48659,-0.009002686
48660,-0.003662109
48661,0.00793457
48662,0.015258789
48663,0.020446777
48664,0.02746582
48665,0.034942627
48666,0.049133301
48667,0.063934326
48668,0.076751709
48669,0.097198486
48670,0.120239258
48671,0.142059326
48672,0.156097412
48673,0.161743164
48674,0.15335083
48675,0.130157471
48676,0.083312988
48677,0.014343262
48678,-0.064086914
48679,-0.132293701
48680,-0.170440674
48681,-0.193939209
48682,-0.199737549
48683,-0.192260742
48684,-0.178985596
48685,-0.163421631
48686,-0.146179199
48687,-0.121307373
48688,-0.105438232
48689,-0.094604492
48690,-0.081329346
48691,-0.062866211
48692,-0.061035156
48693,-0.055541992
48694,-0.047912598
48695,-0.045928955
48696,-0.039367676
48697,-0.035552979
48698,-0.035552979
48699,-0.033416748
48700,-0.030975342
48701,-0.033416748
48702,-0.028533936
48703,-0.026245117
48704,-0.028686523
48705,-0.026245117
48706,-0.02243042
48707,-0.021362305
48708,-0.017242432
48709,-0.013885498
48710,-0.01373291
48711,-0.011444092
48712,-0.006713867
48713,-0.006103516
48714,-0.004119873
48715,-0.001525879
48716,-0.001678467
48717,-0.001525879
48718,0.003051758
48719,0.005645752
48720,0.00579834
48721,0.008239746
48722,0.012969971
48723,0.010681152
48724,0.01083374
48725,0.010528564
48726,0.013122559
48727,0.015411377
48728,0.015258789
48729,0.013122559
48730,0.013427734
48731,0.015411377
48732,0.015106201
48733,0.018005371
48734,0.015563965
48735,0.017852783
48736,0.018005371
48737,0.025177002
48738,0.044403076
48739,0.066375732
48740,0.056762695
48741,0.06652832
48742,0.03616333
48743,-0.006561279
48744,-0.014190674
48745,-0.008850098
48746,-0.008850098
48747,-0.023498535
48748,-0.028533936
48749,-0.026245117
48750,-0.023651123
48751,-0.021362305
48752,-0.017242432
48753,-0.013885498
48754,-0.006561279
48755,-0.043945313
48756,-0.074768066
48757,0.035400391
48758,0.453186035
48759,1.122741699
48760,0.625457764
48761,-0.115661621
48762,-0.45715332
48763,-0.405426025
48764,-0.239257813
48765,-0.137023926
48766,-0.092010498
48767,-0.077667236
48768,-0.061340332
48769,-0.044250488
48770,-0.033569336
48771,-0.021209717
48772,-0.014190674
48773,-0.001831055
48774,0.01083374
48775,0.020446777
48776,0.022125244
48777,0.032501221
48778,0.041809082
48779,0.053405762
48780,0.070495605
48781,0.088653564
48782,0.110931396
48783,0.129241943
48784,0.144500732
48785,0.160980225
48786,0.169372559
48787,0.161895752
48788,0.135803223
48789,0.082397461
48790,0.002288818
48791,-0.078125
48792,-0.145263672
48793,-0.184020996
48794,-0.210876465
48795,-0.216827393
48796,-0.209503174
48797,-0.194702148
48798,-0.175476074
48799,-0.15838623
48800,-0.14175415
48801,-0.124206543
48802,-0.108947754
48803,-0.097198486
48804,-0.082397461
48805,-0.070037842
48806,-0.060882568
48807,-0.055084229
48808,-0.050506592
48809,-0.045623779
48810,-0.038299561
48811,-0.034179688
48812,-0.031280518
48813,-0.033111572
48814,-0.030975342
48815,-0.029449463
48816,-0.023498535
48817,-0.018920898
48818,-0.021057129
48819,-0.018920898
48820,-0.016326904
48821,-0.014038086
48822,-0.011444092
48823,-0.008850098
48824,-0.006713867
48825,-0.001373291
48826,0.000762939
48827,-0.001678467
48828,0.001220703
48829,0.005645752
48830,0.005645752
48831,0.005645752
48832,0.008239746
48833,0.003051758
48834,0.008239746
48835,0.003814697
48836,0.00579834
48837,0.009765625
48838,0.015716553
48839,0.012817383
48840,0.017089844
48841,0.015563965
48842,0.012969971
48843,0.012817383
48844,0.013427734
48845,0.018005371
48846,0.013122559
48847,0.01373291
48848,0.012817383
48849,0.012969971
48850,0.010528564
48851,0.010375977
48852,0.010681152
48853,0.015411377
48854,0.022277832
48855,0.039215088
48856,0.059356689
48857,0.049438477
48858,0.068359375
48859,0.038146973
48860,-0.001678467
48861,-0.018615723
48862,-0.011138916
48863,-0.011291504
48864,-0.023345947
48865,-0.028533936
48866,-0.030975342
48867,-0.023803711
48868,-0.01663208
48869,-0.011749268
48870,-0.006408691
48871,-0.006256104
48872,-0.046844482
48873,-0.084381104
48874,0.017852783
48875,0.46005249
48876,1.141204834
48877,0.613861084
48878,-0.12512207
48879,-0.45501709
48880,-0.404663086
48881,-0.235900879
48882,-0.134277344
48883,-0.099182129
48884,-0.077667236
48885,-0.062866211
48886,-0.05065918
48887,-0.035705566
48888,-0.021820068
48889,-0.008850098
48890,-0.001983643
48891,0.004730225
48892,0.013427734
48893,0.017852783
48894,0.019683838
48895,0.028076172
48896,0.042114258
48897,0.054626465
48898,0.071868896
48899,0.090789795
48900,0.117034912
48901,0.141601563
48902,0.149536133
48903,0.154724121
48904,0.152130127
48905,0.133361816
48906,0.086517334
48907,0.016326904
48908,-0.059204102
48909,-0.126037598
48910,-0.167236328
48911,-0.194549561
48912,-0.196990967
48913,-0.190429688
48914,-0.177612305
48915,-0.158233643
48916,-0.146484375
48917,-0.129394531
48918,-0.116729736
48919,-0.099639893
48920,-0.091705322
48921,-0.077514648
48922,-0.066070557
48923,-0.057678223
48924,-0.050506592
48925,-0.045776367
48926,-0.038757324
48927,-0.036010742
48928,-0.030822754
48929,-0.030517578
48930,-0.028381348
48931,-0.026092529
48932,-0.018920898
48933,-0.017089844
48934,-0.016174316
48935,-0.011749268
48936,-0.011444092
48937,-0.008850098
48938,-0.014038086
48939,-0.011291504
48940,-0.011291504
48941,-0.006408691
48942,-0.003509521
48943,-0.001831055
48944,0.005645752
48945,-0.001983643
48946,0
48947,0.003204346
48948,0.003356934
48949,0.010375977
48950,0.00793457
48951,0.008392334
48952,0.011138916
48953,0.008392334
48954,0.010375977
48955,0.012969971
48956,0.012969971
48957,0.015716553
48958,0.015411377
48959,0.01373291
48960,0.016021729
48961,0.00793457
48962,0.003509521
48963,0.003051758
48964,0.008392334
48965,0.00793457
48966,0.010375977
48967,0.012969971
48968,0.012207031
48969,0.013122559
48970,0.010681152
48971,0.01953125
48972,0.035552979
48973,0.046691895
48974,0.035858154
48975,0.054016113
48976,0.023498535
48977,-0.008087158
48978,-0.025939941
48979,-0.008544922
48980,-0.006408691
48981,-0.018768311
48982,-0.019683838
48983,-0.018615723
48984,-0.021209717
48985,-0.011444092
48986,-0.006866455
48987,-0.001525879
48988,-0.011444092
48989,-0.068969727
48990,-0.077209473
48991,0.054016113
48992,0.577392578
48993,1.038665771
48994,0.480957031
48995,-0.108184814
48996,-0.430145264
48997,-0.418395996
48998,-0.258483887
48999,-0.15625
49000,-0.111083984
49001,-0.080718994
49002,-0.065460205
49003,-0.045776367
49004,-0.038452148
49005,-0.026397705
49006,-0.016174316
49007,-0.011291504
49008,-0.006256104
49009,0.000762939
49010,0.00579834
49011,0.015411377
49012,0.027923584
49013,0.037231445
49014,0.044403076
49015,0.06439209
49016,0.076751709
49017,0.097808838
49018,0.115814209
49019,0.125579834
49020,0.135192871
49021,0.132141113
49022,0.113983154
49023,0.071868896
49024,0.01373291
49025,-0.051727295
49026,-0.11138916
49027,-0.143890381
49028,-0.160217285
49029,-0.157775879
49030,-0.153045654
49031,-0.144348145
49032,-0.131072998
49033,-0.111694336
49034,-0.099334717
49035,-0.092010498
49036,-0.082397461
49037,-0.075073242
49038,-0.075073242
49039,-0.059051514
49040,-0.057678223
49041,-0.052947998
49042,-0.050201416
49043,-0.040893555
49044,-0.040893555
49045,-0.035705566
49046,-0.033416748
49047,-0.030670166
49048,-0.025787354
49049,-0.023651123
49050,-0.020904541
49051,-0.018615723
49052,-0.015716553
49053,-0.016784668
49054,-0.01953125
49055,-0.011291504
49056,-0.004730225
49057,0.000915527
49058,0.003356934
49059,0.003356934
49060,0.003204346
49061,0.00793457
49062,0.013122559
49063,0.012817383
49064,0.015563965
49065,0.00579834
49066,0.00579834
49067,0.010528564
49068,0.010528564
49069,0.010681152
49070,0.013122559
49071,0.013122559
49072,0.015258789
49073,0.018005371
49074,0.025482178
49075,0.030059814
49076,0.061035156
49077,0.047302246
49078,0.049591064
49079,0.049743652
49080,0.00869751
49081,-0.01159668
49082,-0.008544922
49083,-0.001678467
49084,-0.011291504
49085,-0.014038086
49086,-0.020446777
49087,-0.018615723
49088,-0.004272461
49089,-0.008850098
49090,-0.006866455
49091,-0.009002686
49092,-0.033416748
49093,-0.075531006
49094,-0.007019043
49095,0.288238525
49096,0.9815979
49097,0.773925781
49098,0.126495361
49099,-0.325164795
49100,-0.436859131
49101,-0.322570801
49102,-0.173187256
49103,-0.106811523
49104,-0.079498291
49105,-0.057983398
49106,-0.045776367
49107,-0.033416748
49108,-0.023803711
49109,-0.020599365
49110,-0.013275146
49111,-0.001678467
49112,0.010681152
49113,0.010681152
49114,0.01953125
49115,0.030212402
49116,0.04196167
49117,0.054321289
49118,0.071563721
49119,0.090637207
49120,0.112304688
49121,0.132141113
49122,0.140075684
49123,0.146942139
49124,0.144348145
49125,0.127258301
49126,0.088806152
49127,0.026702881
49128,-0.046844482
